Premium,Price,Address,Beds,Baths,Sq_ft,Year_built,Price_index,Sq_ft_index,Year_built_index,Zipcode,Neighborhood,Fire_index,High_risk_index,Medium_risk_index,Low_risk_index
"$1,383.83","$780,000.00","2 Mint Plaza #904, San Francisco,  CA 94103",1.0,1,1092.0,1926.0,-0.480819811614284,-0.437260623542307,-1.0388743987219178,94103,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,545.83","$795,000.00","260 King Street #915, San Francisco,  CA 94107",1.0,1,903.0,2004.0,-0.4750976950643815,-0.5859240847218715,0.7284582752215882,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,556.83","$795,000.00","77 Dow Place #500, San Francisco,  CA 94107",1.0,1F11/2,1092.0,2002.0,-0.4750976950643815,-0.437260623542307,0.6831420528127804,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,508.83","$795,000.00","556 Wisconsin Street, San Francisco,  CA 94107",2.0,2,1175.0,1978.0,-0.4750976950643815,-0.3719745532888475,0.1393473839070862,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,545.83","$799,000.00","401 Harrison Street #10D, San Francisco,  CA 94105",1.0,1,607.0,2014.0,-0.4735717973177408,-0.8187515159872213,0.9550393872656274,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,280.91","$799,000.00","1788 Clay Street #702, San Francisco,  CA 94109",1.0,1,686.0,2014.0,-0.4735717973177408,-0.7566117623724827,0.9550393872656274,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,565.83","$799,000.00","2177 3rd Street #704, San Francisco,  CA 94107",1.0,1,686.0,2020.0,-0.4735717973177408,-0.7566117623724827,1.090988054492051,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,553.83","$799,000.00","401 Harrison Street #10E, San Francisco,  CA 94105",1.0,1,707.0,2014.0,-0.4735717973177408,-0.7400936000191978,0.9550393872656274,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,530.83","$799,000.00","333 1st Street #N305, San Francisco,  CA 94105",1.0,1,709.0,2004.0,-0.4735717973177408,-0.7385204416998373,0.7284582752215882,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,530.83","$799,000.00","333 1st Street #N1503, San Francisco,  CA 94105",1.0,1,713.0,2004.0,-0.4735717973177408,-0.7353741250611163,0.7284582752215882,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,567.83","$799,000.00","2177 3rd Street #709, San Francisco,  CA 94107",1.0,1,717.0,2020.0,-0.4735717973177408,-0.7322278084223954,1.090988054492051,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,006.95","$799,000.00","1470 Van Dyke Avenue, San Francisco,  CA 94124",2.0,2,1000.0,1917.0,-0.4735717973177408,-0.5096259062328887,-1.242797399561553,94124,Bayview Hunters Point,0.5290416230190447,-0.45,-0.54,-0.28
"$1,064.82","$799,000.00","900 Avalon Avenue, San Francisco,  CA 94112",2.0,1,1025.0,1950.0,-0.4735717973177408,-0.4899614272408828,-0.4950797298162236,94112,Excelsior,-0.0455466297963416,-0.34,-0.38,-0.35
"$1,124.24","$799,000.00","101 Lombard Street #714W, San Francisco,  CA 94114",1.0,1,1030.0,1983.0,-0.4735717973177408,-0.4860285314424816,0.2526379399291058,94114,Noe Valley,-0.2251054588011498,-0.48,-0.33,-0.46
"$1,562.83","$799,000.00","1578 Indiana Street #1, San Francisco,  CA 94107",2.0,2,1141.0,2003.0,-0.4735717973177408,-0.3987182447179755,0.7058001640171843,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,539.83","$799,900.00","425 1st Street #3505, San Francisco,  CA 94105",1.0,1,710.0,2008.0,-0.4732284703247466,-0.737733862540157,0.8190907200392039,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,354.23","$800,000.00","313 Winfield Street, San Francisco,  CA 94110",2.0,1,750.0,1900.0,-0.4731903228810806,-0.7062706961529476,-1.62798529003642,94110,Mission,2.3605416788680884,3.6,2.26,2.44
"$1,301.83","$800,000.00","748 San Bruno Avenue, San Francisco,  CA 94107",2.0,1,790.0,1900.0,-0.4731903228810806,-0.6748075297657382,-1.62798529003642,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,040.95","$800,000.00","1754 Revere Avenue, San Francisco,  CA 94124",2.0,1,1144.0,1927.0,-0.4731903228810806,-0.3963585072389348,-1.016216287517514,94124,Bayview Hunters Point,0.5290416230190447,-0.45,-0.54,-0.28
"$1,558.83","$805,000.00","616 20th Street #410, San Francisco,  CA 94107",2.0,1,799.0,2013.0,-0.4712829506977797,-0.667728317328616,0.9323812760612236,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,257.91","$820,000.00","1 Daniel Burnham Court #324, San Francisco,  CA 94109",2.0,2,1131.0,1988.0,-0.4655608341478772,-0.4065840363147778,0.3659284959511254,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,220.30","$825,000.00","2448 Lombard Street #313, San Francisco,  CA 94123",,1,575.0,2020.0,-0.4636534619645763,-0.8439220490969889,1.090988054492051,94123,Marina,0.1340121992084665,-0.23,0.1,-0.09
"$1,580.83","$825,000.00","1288 Howard Street #302, San Francisco,  CA 94103",1.0,1,828.0,2022.0,-0.4636534619645763,-0.6449175216978892,1.136304276900859,94103,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,540.83","$825,000.00","500 Bryant Street #204, San Francisco,  CA 94107",1.0,2,933.0,2000.0,-0.4636534619645763,-0.5623267099314645,0.6378258304039726,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,173.82","$825,000.00","5810 Mission Street #307, San Francisco,  CA 94112",2.0,2,1022.0,1998.0,-0.4636534619645763,-0.4923211647199235,0.5925096079951647,94112,Excelsior,-0.0455466297963416,-0.34,-0.38,-0.35
"$1,211.12","$825,000.00","426 Fillmore Street #A, San Francisco,  CA 94117",2.0,2,1086.0,1988.0,-0.4636534619645763,-0.4419800985003884,0.3659284959511254,94117,Hayes Valley,0.7804239836257761,-0.4,0.07,-0.1
"$1,265.65","$828,000.00","1365 Scott Street #1, San Francisco,  CA 94115",2.0,1F11/2,1011.0,1987.0,-0.4625090386545958,-0.5009735354764061,0.3432703847467215,94115,Western Addition,0.5290416230190447,0.29,1.31,0.34
"$1,563.83","$829,000.00","1247 Harrison Street #19, San Francisco,  CA 94103",1.0,1F11/2,1106.0,2004.0,-0.4621275642179356,-0.4262485153067837,0.7284582752215882,94103,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,082.65","$830,000.00","2051 Scott Street #401, San Francisco,  CA 94115",1.0,1,748.0,1915.0,-0.4617460897812755,-0.7078438544723081,-1.288113621970361,94115,Western Addition,0.5290416230190447,0.29,1.31,0.34
"$1,239.95","$840,000.00","52 Innes Court #301, San Francisco,  CA 94124",2.0,2,1080.0,2017.0,-0.4579313454146738,-0.4466995734584699,1.0230137208788392,94124,Bayview Hunters Point,0.5290416230190447,-0.45,-0.54,-0.28
"$1,287.91","$849,000.00","1788 Clay Street #601, San Francisco,  CA 94109",1.0,1,754.0,2014.0,-0.4544980754847322,-0.7031243795142267,0.9550393872656274,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,317.83","$849,000.00","16 Jessie Street #103, San Francisco,  CA 94105",1.0,2,799.0,1906.0,-0.4544980754847322,-0.667728317328616,-1.4920366228099964,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,214.15","$849,000.00","718 Long Bridge Street #220, San Francisco,  CA 94158",1.0,1,857.0,2016.0,-0.4544980754847322,-0.6221067260671624,1.0003556096744353,94158,Mission Bay,-0.2969289904030731,0.02,-0.31,0.03
"$1,063.82","$849,000.00","283 Moscow Street, San Francisco,  CA 94112",3.0,2,1025.0,1949.0,-0.4544980754847322,-0.4899614272408828,-0.5177378410206276,94112,Excelsior,-0.0455466297963416,-0.34,-0.38,-0.35
"$1,551.83","$869,000.00","177 Townsend Street #526, San Francisco,  CA 94107",1.0,1,852.0,2007.0,-0.4468685867515289,-0.6260396218655636,0.7964326088348,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,565.83","$875,000.00","2177 3rd Street #622, San Francisco,  CA 94107",1.0,1,651.0,2020.0,-0.4445797401315678,-0.7841420329612909,1.090988054492051,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,560.83","$875,000.00","380 14th Street #506, San Francisco,  CA 94103",2.0,2,823.0,2012.0,-0.4445797401315678,-0.6488504174962905,0.9097231648568196,94103,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,542.83","$875,000.00","81 Lansing Street #307, San Francisco,  CA 94105",1.0,1,1085.0,1995.0,-0.4445797401315678,-0.4427666776600686,0.5245352743819529,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,235.91","$879,000.00","1000 Franklin Street #401, San Francisco,  CA 94109",2.0,2,1054.0,1980.0,-0.4430538423849272,-0.4671506316101559,0.184663606315894,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,801.30","$888,000.00","750 Van Ness Avenue #1301, San Francisco,  CA 94102",1.0,1,847.0,2008.0,-0.4396205724549856,-0.6299725176639648,0.8190907200392039,94102,Tenderloin,4.192041734717132,3.79,4.58,4.58
"$1,112.58","$888,000.00","145 Gardenside Drive #19, San Francisco,  CA 94131",2.0,1F11/2,1014.0,1981.0,-0.4396205724549856,-0.4986137979973654,0.2073217175202979,94131,West of Twin Peaks,-0.5483113510098047,-0.37,-0.32,-0.29
"$1,165.99","$888,000.00","201 Lauren Court, San Francisco,  CA 94134",2.0,2F11/2,1207.0,2008.0,-0.4396205724549856,-0.3468040201790799,0.8190907200392039,94134,Portola,-0.5842231168107662,-0.53,-0.66,-0.55
"$1,553.83","$889,000.00","318 Spear Street #3G, San Francisco,  CA 94105",1.0,1,847.0,2008.0,-0.4392390980183255,-0.6299725176639648,0.8190907200392039,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,210.15","$895,000.00","110 Channel Street #201, San Francisco,  CA 94158",1.0,1,759.0,2017.0,-0.4369502513983644,-0.6991914837158255,1.0230137208788392,94158,Mission Bay,-0.2969289904030731,0.02,-0.31,0.03
"$1,361.23","$895,000.00","2360 Folsom Street, San Francisco,  CA 94110",2.0,2,796.0,1900.0,-0.4369502513983644,-0.6700880548076568,-1.62798529003642,94110,Mission,2.3605416788680884,3.6,2.26,2.44
"$1,555.83","$895,000.00","989 20th Street #567, San Francisco,  CA 94107",1.0,1,835.0,2009.0,-0.4369502513983644,-0.6394114675801276,0.8417488312436079,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,265.91","$895,000.00","1340 Clay Street #303, San Francisco,  CA 94109",1.0,1,1110.0,1991.0,-0.4369502513983644,-0.4231021986680628,0.4339028295643372,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,575.83","$898,000.00","333 Beale Street #8F, San Francisco,  CA 94105",1.0,1,920.0,2015.0,-0.435805828088384,-0.5725522390073076,0.9776974984700314,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,080.82","$898,000.00","448 Judson Avenue, San Francisco,  CA 94112",,1,1441.0,1941.0,-0.435805828088384,-0.1627444968139048,-0.699002730655859,94112,Excelsior,-0.0455466297963416,-0.34,-0.38,-0.35
"$1,088.32","$899,000.00","10 Miller Place #1002, San Francisco,  CA 94108",1.0,1,600.0,1963.0,-0.4354243536517238,-0.8242575701049829,-0.2005242841589726,94108,Chinatown,-0.0455466297963416,-0.09,-0.09,-0.02
"$1,021.30","$899,000.00","3330 Octavia Street #1, San Francisco,  CA 94123",1.0,1,742.0,1925.0,-0.4354243536517238,-0.7125633294303895,-1.0615325099263218,94123,Marina,0.1340121992084665,-0.23,0.1,-0.09
"$1,829.30","$899,000.00","555 Golden Gate Avenue #402, San Francisco,  CA 94102",2.0,1,830.0,2021.0,-0.4354243536517238,-0.6433443633785287,1.113646165696455,94102,Tenderloin,4.192041734717132,3.79,4.58,4.58
"$1,541.83","$899,000.00","229 Brannan Street #2G, San Francisco,  CA 94107",1.0,1F11/2,885.0,2001.0,-0.4354243536517238,-0.6000825095961158,0.6604839416083764,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,579.83","$899,000.00","140 Pennsylvania Avenue #101, San Francisco,  CA 94107",2.0,1,920.0,2017.0,-0.4354243536517238,-0.5725522390073076,1.0230137208788392,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,045.91","$899,000.00","1884 Bush Street, San Francisco,  CA 94109",2.0,2,934.0,1900.0,-0.4354243536517238,-0.5615401307717842,-1.62798529003642,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,812.30","$899,000.00","77 Van Ness Avenue #505, San Francisco,  CA 94102",1.0,1,947.0,2009.0,-0.4354243536517238,-0.5513146016959412,0.8417488312436079,94102,Tenderloin,4.192041734717132,3.79,4.58,4.58
"$1,617.23","$899,000.00","566 South Van Ness Avenue #25, San Francisco,  CA 94110",2.0,2,963.0,2007.0,-0.4354243536517238,-0.5387293351410575,0.7964326088348,94110,Mission,2.3605416788680884,3.6,2.26,2.44
"$1,567.83","$899,000.00","1587 15th Street #501, San Francisco,  CA 94103",2.0,1,1048.0,2007.0,-0.4354243536517238,-0.4718701065682374,0.7964326088348,94103,South of Market,2.3605416788680884,2.55,2.14,2.51
$nan,"$899,000.00","333 Bush Street #3902, San Francisco,  CA 94104",1.0,1,1050.0,1987.0,-0.4354243536517238,-0.4702969482488769,0.3432703847467215,94104,,0.0,,,
$981.82,"$899,000.00","335 Athens Street, San Francisco,  CA 94112",2.0,1,1053.0,1911.0,-0.4354243536517238,-0.4679372107698362,-1.3787460667879767,94112,Excelsior,-0.0455466297963416,-0.34,-0.38,-0.35
"$1,557.83","$899,000.00","77 Dow Place #1304, San Francisco,  CA 94107",1.0,1F11/2,1065.0,2002.0,-0.4354243536517238,-0.4584982608536734,0.6831420528127804,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,576.83","$899,000.00","301 Mission Street #8E, San Francisco,  CA 94105",2.0,2,1098.0,2009.0,-0.4354243536517238,-0.4325411485842256,0.8417488312436079,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,562.83","$899,000.00","1325 Indiana Street #114, San Francisco,  CA 94107",1.0,2,1121.0,2002.0,-0.4354243536517238,-0.4144498279115802,0.6831420528127804,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,182.99","$899,000.00","501 Crescent Way #5213, San Francisco,  CA 94134",3.0,2,1473.0,2006.0,-0.4354243536517238,-0.1375739637041372,0.7737744976303961,94134,Portola,-0.5842231168107662,-0.53,-0.66,-0.55
"$1,163.99","$899,000.00","102 Stoneridge Lane, San Francisco,  CA 94134",3.0,2,1588.0,1994.0,-0.4354243536517238,-0.0471173603409101,0.5018771631775489,94134,Portola,-0.5842231168107662,-0.53,-0.66,-0.55
"$1,538.83","$899,800.00","300 3rd Street #705, San Francisco,  CA 94107",2.0,2,1161.0,1990.0,-0.4351191741023956,-0.3829866615243708,0.4112447183599333,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,356.23","$900,000.00","212 Elsie Street, San Francisco,  CA 94110",2.0,1,725.0,1900.0,-0.4350428792150636,-0.7259351751449535,-1.62798529003642,94110,Mission,2.3605416788680884,3.6,2.26,2.44
"$1,022.99","$908,900.00","420 Harkness Avenue, San Francisco,  CA 94134",3.0,2,1412.0,1937.0,-0.4316477567287881,-0.1855552924446316,-0.7896351754734747,94134,Portola,-0.5842231168107662,-0.53,-0.66,-0.55
"$1,378.83","$924,000.00","601 4th Street #103, San Francisco,  CA 94107",2.0,1F11/2,1243.0,1916.0,-0.4258874927352195,-0.3184871704305914,-1.265455510765957,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,298.58","$925,000.00","101 Lombard #610W, San Francisco,  CA 94111",1.0,1,1030.0,1983.0,-0.4255060182985594,-0.4860285314424816,0.2526379399291058,94111,Financial District/South Beach,1.1395416416353925,0.57,0.92,0.65
"$1,549.83","$925,000.00","2011 3rd Street #8, San Francisco,  CA 94107",1.0,2,1086.0,1997.0,-0.4255060182985594,-0.4419800985003884,0.5698514967907607,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,574.83","$925,000.00","333 Main Street #2A, San Francisco,  CA 94105",1.0,1F11/2,1090.0,2008.0,-0.4255060182985594,-0.4388337818616675,0.8190907200392039,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,577.83","$929,000.00","1160 Mission Street #1713, San Francisco,  CA 94103",2.0,2,1131.0,2008.0,-0.4239801205519187,-0.4065840363147778,0.8190907200392039,94103,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,578.83","$930,000.00","1160 Mission Street #606, San Francisco,  CA 94103",2.0,2,1146.0,2008.0,-0.4235986461152585,-0.3947853489195743,0.8190907200392039,94103,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,575.83","$945,000.00","2177 West 3rd Street #311, San Francisco,  CA 94107",1.0,1,751.0,2020.0,-0.417876529565356,-0.7054841169932674,1.090988054492051,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,035.30","$948,000.00","1920 Jefferson Street #4, San Francisco,  CA 94123",1.0,1,815.0,1928.0,-0.4167321062553754,-0.6551430507737322,-0.99355817631311,94123,Marina,0.1340121992084665,-0.23,0.1,-0.09
"$1,141.29","$948,000.00","2287 47th Avenue, San Francisco,  CA 94116",2.0,1,1025.0,1951.0,-0.4167321062553754,-0.4899614272408828,-0.4724216186118197,94116,Sunset/Parkside,0.2417474966113515,0.13,0.42,0.31
"$1,578.83","$949,000.00","188 King Street #505, San Francisco,  CA 94107",1.0,2,1200.0,2006.0,-0.4163506318187153,-0.3523100742968416,0.7737744976303961,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,146.29","$949,000.00","2438 43rd Avenue, San Francisco,  CA 94116",2.0,1,1298.0,1944.0,-0.4163506318187153,-0.2752253166481785,-0.6310283970426472,94116,Sunset/Parkside,0.2417474966113515,0.13,0.42,0.31
"$1,561.83","$950,000.00","181 Fremont Street #54H, San Francisco,  CA 94105",,1,623.0,2018.0,-0.4159691573820551,-0.8061662494323375,1.0456718320832432,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
$992.32,"$950,000.00","333 Grant Avenue #301, San Francisco,  CA 94108",1.0,1,934.0,1908.0,-0.4159691573820551,-0.5615401307717842,-1.4467204004011884,94108,Chinatown,-0.0455466297963416,-0.09,-0.09,-0.02
"$1,573.83","$950,000.00","260 King Street #365, San Francisco,  CA 94107",2.0,2,1187.0,2004.0,-0.4159691573820551,-0.3625356033726846,0.7284582752215882,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,214.94","$958,000.00","795 La Playa Street #1, San Francisco,  CA 94121",3.0,2,1600.0,1991.0,-0.4129173618887737,-0.0376784104247473,0.4339028295643372,94121,Outer Richmond,-0.1532819271992265,-0.26,-0.23,-0.05
"$1,016.63","$965,000.00","782 15th Avenue, San Francisco,  CA 94118",2.0,2,1170.0,1919.0,-0.4102470408321526,-0.3759074490872486,-1.1974811771527454,94118,Lone Mountain/USF,-0.0814583955973032,-0.31,-0.23,-0.29
"$1,586.83","$968,000.00","301 Mission Street #8J, San Francisco,  CA 94105",2.0,2,1207.0,2009.0,-0.409102617522172,-0.3468040201790799,0.8417488312436079,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,559.83","$975,000.00","403 Main Street #111N, San Francisco,  CA 94105",2.0,2,1196.0,1997.0,-0.4064322964655508,-0.3554563909355625,0.5698514967907607,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,578.83","$980,000.00","301 Mission Street #18E, San Francisco,  CA 94105",2.0,2,1098.0,2009.0,-0.40452492428225,-0.4325411485842256,0.8417488312436079,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,192.63","$985,000.00","2001 Mcallister Street #118, San Francisco,  CA 94118",2.0,2,1011.0,2002.0,-0.4026175520989491,-0.5009735354764061,0.6831420528127804,94118,Lone Mountain/USF,-0.0814583955973032,-0.31,-0.23,-0.29
"$1,066.94","$988,000.00","181 Seal Rock Drive, San Francisco,  CA 94121",2.0,1,975.0,1947.0,-0.4014731287889686,-0.5292903852248946,-0.5630540634294354,94121,Outer Richmond,-0.1532819271992265,-0.26,-0.23,-0.05
$957.58,"$988,000.00","530 Joost Avenue, San Francisco,  CA 94127",2.0,1,1000.0,1911.0,-0.4014731287889686,-0.5096259062328887,-1.3787460667879767,94127,West of Twin Peaks,-0.5483113510098047,-0.37,-0.32,-0.29
"$1,268.91","$988,000.00","1483 Sutter Street #1001, San Francisco,  CA 94109",1.0,1,1050.0,1993.0,-0.4014731287889686,-0.4702969482488769,0.479219051973145,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,392.83","$990,000.00","2 Mint Plaza #903, San Francisco,  CA 94103",1.0,1,1104.0,1926.0,-0.4007101799156483,-0.4278216736261442,-1.0388743987219178,94103,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,294.91","$990,000.00","1388 Gough Street #607, San Francisco,  CA 94109",2.0,2,1380.0,1993.0,-0.4007101799156483,-0.2107258255543992,0.479219051973145,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,365.23","$995,000.00","17 Precita Avenue, San Francisco,  CA 94110",2.0,1F11/2,800.0,1900.0,-0.3988028077323474,-0.6669417381689359,-1.62798529003642,94110,Mission,2.3605416788680884,3.6,2.26,2.44
"$1,366.23","$995,000.00","117 Banks Street, San Francisco,  CA 94110",2.0,1F11/2,807.0,1900.0,-0.3988028077323474,-0.6614356840511741,-1.62798529003642,94110,Mission,2.3605416788680884,3.6,2.26,2.44
"$1,405.83","$995,000.00","300 Beale Street #319, San Francisco,  CA 94105",1.0,1,954.0,1937.0,-0.3988028077323474,-0.5458085475781795,-0.7896351754734747,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
$977.94,"$995,000.00","524 27th Avenue, San Francisco,  CA 94121",2.0,1,962.0,1908.0,-0.3988028077323474,-0.5395159143007376,-1.4467204004011884,94121,Outer Richmond,-0.1532819271992265,-0.26,-0.23,-0.05
"$1,827.30","$995,000.00","8 Buchanan Street #613, San Francisco,  CA 94102",2.0,2,963.0,2014.0,-0.3988028077323474,-0.5387293351410575,0.9550393872656274,94102,Tenderloin,4.192041734717132,3.79,4.58,4.58
"$1,170.32","$995,000.00","1083 Clay Street #203, San Francisco,  CA 94108",1.0,1,990.0,1984.0,-0.3988028077323474,-0.5174916978296911,0.2752960511335097,94108,Chinatown,-0.0455466297963416,-0.09,-0.09,-0.02
"$1,363.83","$995,000.00","601 4th Street #302, San Francisco,  CA 94107",1.0,1,1026.0,1916.0,-0.3988028077323474,-0.4891748480812026,-1.265455510765957,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,269.65","$995,000.00","2040 Sutter Street #505, San Francisco,  CA 94115",2.0,2,1063.0,1984.0,-0.3988028077323474,-0.4600714191730338,0.2752960511335097,94115,Western Addition,0.5290416230190447,0.29,1.31,0.34
"$1,267.91","$995,000.00","1776 Sacramento Street #609, San Francisco,  CA 94109",2.0,2,1064.0,1992.0,-0.3988028077323474,-0.4592848400133536,0.4565609407687411,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,355.83","$995,000.00","249 Connecticut Street, San Francisco,  CA 94107",2.0,1,1157.0,1908.0,-0.3988028077323474,-0.3861329781630917,-1.4467204004011884,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,064.82","$995,000.00","182 Dublin Street, San Francisco,  CA 94112",4.0,2,1164.0,1942.0,-0.3988028077323474,-0.38062692404533,-0.6763446194514551,94112,Excelsior,-0.0455466297963416,-0.34,-0.38,-0.35
"$1,425.23","$995,000.00","75 Santa Marina Street, San Francisco,  CA 94110",4.0,1,1362.0,1907.0,-0.3988028077323474,-0.2248842504286434,-1.4693785116055924,94110,Mission,2.3605416788680884,3.6,2.26,2.44
"$1,609.83","$995,000.00","701 Minna Street #17, San Francisco,  CA 94103",2.0,2F11/2,1778.0,1999.0,-0.3988028077323474,0.1023326799983345,0.6151677191995686,94103,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,198.82","$995,000.00","4180 Mission Street #7, San Francisco,  CA 94112",3.0,2,1797.0,1979.0,-0.3988028077323474,0.117277684032259,0.1620054951114901,94112,Excelsior,-0.0455466297963416,-0.34,-0.38,-0.35
"$1,081.95","$995,000.00","1448 Oakdale Avenue, San Francisco,  CA 94124",4.0,2,2066.0,1910.0,-0.3988028077323474,0.3288674779862424,-1.4014041779923807,94124,Bayview Hunters Point,0.5290416230190447,-0.45,-0.54,-0.28
"$1,063.82","$995,000.00","212 Howth Street, San Francisco,  CA 94112",5.0,5,2069.0,1910.0,-0.3988028077323474,0.3312272154652831,-1.4014041779923807,94112,Excelsior,-0.0455466297963416,-0.34,-0.38,-0.35
"$1,180.71","$998,000.00","1 Bristol Court #111, San Francisco,  CA 94130",1.0,1,921.0,2022.0,-0.3976583844223669,-0.5717656598476273,1.136304276900859,94130,Treasure Island,-0.7637819458155745,-0.4,-0.56,-0.43
"$1,291.91","$998,000.00","1635 California Street #61, San Francisco,  CA 94109",2.0,2,983.0,2005.0,-0.3976583844223669,-0.5229977519474527,0.7511163864259922,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,205.91","$998,000.00","66 Cleary Court #909, San Francisco,  CA 94109",3.0,2,1102.0,1963.0,-0.3976583844223669,-0.4293948319455047,-0.2005242841589726,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,054.82","$999,000.00","91 Stoneyford Avenue, San Francisco,  CA 94112",3.0,1,1042.0,1942.0,-0.3972769099857068,-0.4765895815263188,-0.6763446194514551,94112,Excelsior,-0.0455466297963416,-0.34,-0.38,-0.35
"$1,562.83","$999,000.00","400 Beale Street #707, San Francisco,  CA 94105",2.0,2,1102.0,2001.0,-0.3972769099857068,-0.4293948319455047,0.6604839416083764,94105,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,099.91","$999,000.00","1855 Sacramento Street #7, San Francisco,  CA 94109",1.0,1,1109.0,1916.0,-0.3972769099857068,-0.423888777827743,-1.265455510765957,94109,Nob Hill,0.8522475152276994,0.32,0.06,0.35
"$1,138.29","$999,000.00","2422 45th Avenue, San Francisco,  CA 94116",3.0,2,1175.0,1944.0,-0.3972769099857068,-0.3719745532888475,-0.6310283970426472,94116,Sunset/Parkside,0.2417474966113515,0.13,0.42,0.31
"$1,061.99","$999,000.00","975 Girard Street, San Francisco,  CA 94134",3.0,3,1605.0,1946.0,-0.3972769099857068,-0.0337455146263461,-0.5857121746338394,94134,Portola,-0.5842231168107662,-0.53,-0.66,-0.55
"$1,569.83","$999,500.00","250 King Street #544, San Francisco,  CA 94107",2.0,2,1112.0,2004.0,-0.3970861727673767,-0.4215290403487023,0.7284582752215882,94107,South of Market,2.3605416788680884,2.55,2.14,2.51
"$1,301.58","$1,025,000.00","152 Lombard Street #207, San Francisco,  CA 94111",2.0,2,1260.0,1975.0,-0.3873585746325423,-0.3051153247160275,0.0713730502938744,94111,Financial District/South Beach,1.1395416416353925,0.57,0.92,0.65
"$1,090.82","$1,025,000.00","2635 San Jose Avenue, San Francisco,  CA 94112",2.0,1F11/2,1563.0,1939.0,-0.3873585746325423,-0.066781839332916,-0.7443189530646669,94112,Excelsior,-0.0455466297963416,-0.34,-0.38,-0.35
"$1,601.83","$1,029,000.00","588 Minna Street #704, San Francisco,  CA 94103",2.0,2,1055.0,2020.0,-0.3858326768859016,-0.4663640524504757,1.090988054492051,94103,South of Market,2.3605416788680884,2.55,2.14,2.51
